Year;Month;Day;Observer;Location;Site;Transect;DataType;SpeciesCN;SpeciesCode;SpeciesSN;Number;Size_cm ;TP_SIZE;TP_NO
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;schoolmaster;LUAP;Lutjanus apodus;2;15;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;3;20;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;brown chromis;CHMU;Chromis multilineata;15;10;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;coney;CEFU;Cephalopholis fulva;1;15;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;red hind;EPGU;Epinephelus guttatus;1;20;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;graysby;CECR;Cephalopholis cruentata;1;15;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;yellowmouth grouper;MYIN;Mycteroperca interstitialis;1;15;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;15;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;queen parrotfish;SCVE;Scarus vetula;1;20;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;2;15;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;20;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;queen triggerfish;BAVE;Balistes vetula;2;15;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;black durgon;MENI;Melichthys niger;2;15;;
2018;September;4;TB;St Maarten;Mikes Mazes;5;QUAN;spotted goatfish;PSMA;Pseudupeneus maculatus;3;15;;
2018;September;4;TB;St Maarten;Moonscape;1;QUAN;white grunt;HAPL;Haemulon plumierii;2;15;;
2018;September;4;TB;St Maarten;Moonscape;1;QUAN;french grunt;HAFL;Haemulon flavolineatum;7;15;;
2018;September;4;TB;St Maarten;Moonscape;1;QUAN;caesar grunt;HACR;Haemulon carbonarium;2;15;;
2018;September;4;TB;St Maarten;Moonscape;1;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;2;25;;
2018;September;4;TB;St Maarten;Moonscape;1;QUAN;brown chromis;CHMU;Chromis multilineata;20;10;;
2018;September;4;TB;St Maarten;Moonscape;1;QUAN;blue chromis;CHCY;Chromis cyanea;50;5;;
2018;September;4;TB;St Maarten;Moonscape;1;QUAN;sergeant major;ABSA;Abudefduf saxatilis;11;10;;
2018;September;4;TB;St Maarten;Moonscape;1;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;2;15;;
2018;September;4;TB;St Maarten;Moonscape;1;QUAN;spotted goatfish;PSMA;Pseudupeneus maculatus;10;20;;
2018;September;4;TB;St Maarten;Moonscape;1;QUAN;harlequin bass;SETI;Serranus tigrinus;1;20;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;queen angelfish;HOCI;Holacanthus ciliaris;1;20;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;6;10;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;blue tang;ACCO;Acanthurus coeruleus;3;10;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;great barracuda;SPBA;Sphyraena barracuda;1;100;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;white grunt;HAPL;Haemulon plumierii;1;15;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;french grunt;HAFL;Haemulon flavolineatum;7;15;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;schoolmaster;LUAP;Lutjanus apodus;3;20;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;1;25;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;1;30;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;brown chromis;CHMU;Chromis multilineata;50;5;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;blue chromis;CHCY;Chromis cyanea;50;5;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;sergeant major;ABSA;Abudefduf saxatilis;30;10;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;queen parrotfish;SCVE;Scarus vetula;1;15;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;queen parrotfish;SCVE;Scarus vetula;2;20;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;20;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;3;15;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;creole wrasse;CLPA;Clepticus parrae;1;15;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;15;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;longspine squirrelfish;HORU;Holocentrus rufus;2;15;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;queen triggerfish;BAVE;Balistes vetula;1;10;;
2018;September;4;TB;St Maarten;Moonscape;2;QUAN;black durgon;MENI;Melichthys niger;2;10;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;3;10;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;blue tang;ACCO;Acanthurus coeruleus;30;10;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;white grunt;HAPL;Haemulon plumierii;1;10;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;white grunt;HAPL;Haemulon plumierii;1;15;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;french grunt;HAFL;Haemulon flavolineatum;7;15;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;caesar grunt;HACR;Haemulon carbonarium;1;15;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;schoolmaster;LUAP;Lutjanus apodus;2;15;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;schoolmaster;LUAP;Lutjanus apodus;1;20;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;2;25;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;brown chromis;CHMU;Chromis multilineata;50;5;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;blue chromis;CHCY;Chromis cyanea;50;5;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;sergeant major;ABSA;Abudefduf saxatilis;50;10;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;coney;CEFU;Cephalopholis fulva;1;15;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;harlequin bass;SETI;Serranus tigrinus;1;10;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;15;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;queen parrotfish;SCVE;Scarus vetula;1;15;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;queen parrotfish;SCVE;Scarus vetula;2;20;;
2018;September;4;TB;St Maarten;Moonscape;3;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;3;10;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;5;10;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;great barracuda;SPBA;Sphyraena barracuda;1;100;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;french grunt;HAFL;Haemulon flavolineatum;14;15;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;caesar grunt;HACR;Haemulon carbonarium;10;15;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;bicolor damselfish;STPA;Stegastes partitus;3;5;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;bicolor damselfish;STPA;Stegastes partitus;1;10;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;yellowtail damselfish;MICH;Microspathodon chrysurus;1;5;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;brown chromis;CHMU;Chromis multilineata;50;5;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;blue chromis;CHCY;Chromis cyanea;50;5;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;sergeant major;ABSA;Abudefduf saxatilis;8;10;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;red hind;EPGU;Epinephelus guttatus;2;15;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;graysby;CECR;Cephalopholis cruentata;1;10;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;graysby;CECR;Cephalopholis cruentata;2;15;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;harlequin bass;SETI;Serranus tigrinus;3;15;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;4;20;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;25;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;queen parrotfish;SCVE;Scarus vetula;1;20;;
2018;September;4;TB;St Maarten;Moonscape;4;QUAN;queen parrotfish;SCVE;Scarus vetula;1;25;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;french angelfish;POPA;Pomacanthus paru;2;15;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;gray angelfish;POAR;Pomacanthus arcuatus;1;10;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;gray angelfish;POAR;Pomacanthus arcuatus;1;20;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;rock beauty;HOTR;Holacanthus tricolor;1;10;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;french grunt;HAFL;Haemulon flavolineatum;10;15;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;schoolmaster;LUAP;Lutjanus apodus;11;20;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;1;25;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;bicolor damselfish;STPA;Stegastes partitus;7;5;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;brown chromis;CHMU;Chromis multilineata;50;5;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;blue chromis;CHCY;Chromis cyanea;50;5;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;sergeant major;ABSA;Abudefduf saxatilis;7;10;;
2018;September;4;TB;St Maarten;Moonscape;5;QUAN;honeycomb cowfish;ACPO;Acanthostracion polygonius;2;15;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;schoolmaster;LUAP;Lutjanus apodus;2;15;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;bicolor damselfish;STPA;Stegastes partitus;50;5;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;brown chromis;CHMU;Chromis multilineata;58;5;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;blue chromis;CHCY;Chromis cyanea;50;5;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;sergeant major;ABSA;Abudefduf saxatilis;10;10;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;red hind;EPGU;Epinephelus guttatus;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;graysby;CECR;Cephalopholis cruentata;3;20;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;nassau grouper;EPST;Epinephelus striatus;1;25;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;nassau grouper;EPST;Epinephelus striatus;1;30;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;queen parrotfish;SCVE;Scarus vetula;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;queen parrotfish;SCVE;Scarus vetula;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;1;10;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;10;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;black durgon;MENI;Melichthys niger;1;10;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;black durgon;MENI;Melichthys niger;2;15;;
2018;September;5;TB;St Maarten;Shark Hotel;1;QUAN;nurse shark;GICI;Ginglymostoma cirratum;1;150;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;banded butterflyfish;CHST;Chaetodon striatus;1;10;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;10;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;blue tang;ACCO;Acanthurus coeruleus;10;15;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;white grunt;HAPL;Haemulon plumierii;2;15;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;coney;CEFU;Cephalopholis fulva;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;red hind;EPGU;Epinephelus guttatus;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;graysby;CECR;Cephalopholis cruentata;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;queen parrotfish;SCVE;Scarus vetula;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;queen parrotfish;SCVE;Scarus vetula;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;queen parrotfish;SCVE;Scarus vetula;1;25;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;2;20;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;2;15;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;longspine squirrelfish;HORU;Holocentrus rufus;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;honeycomb cowfish;ACPO;Acanthostracion polygonius;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;2;QUAN;spotted drum;EQPU;Equetus punctatus;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;queen angelfish;HOCI;Holacanthus ciliaris;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;french angelfish;POPA;Pomacanthus paru;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;french angelfish;POPA;Pomacanthus paru;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;rock beauty;HOTR;Holacanthus tricolor;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;6;10;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;blue tang;ACCO;Acanthurus coeruleus;7;15;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;french grunt;HAFL;Haemulon flavolineatum;2;20;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;brown chromis;CHMU;Chromis multilineata;50;5;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;blue chromis;CHCY;Chromis cyanea;50;5;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;sergeant major;ABSA;Abudefduf saxatilis;5;10;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;25;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;queen parrotfish;SCVE;Scarus vetula;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;queen parrotfish;SCVE;Scarus vetula;2;20;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;queen parrotfish;SCVE;Scarus vetula;1;25;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;5;10;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;2;15;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;3;QUAN;scrawled filefish;ALSC;Aluterus scriptus;1;30;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;10;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;blue tang;ACCO;Acanthurus coeruleus;3;10;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;french grunt;HAFL;Haemulon flavolineatum;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;caesar grunt;HACR;Haemulon carbonarium;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;schoolmaster;LUAP;Lutjanus apodus;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;brown chromis;CHMU;Chromis multilineata;7;5;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;coney;CEFU;Cephalopholis fulva;2;15;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;red hind;EPGU;Epinephelus guttatus;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;graysby;CECR;Cephalopholis cruentata;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;scrawled cowfish;ACQU;Acanthostracion quadricornis;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;spotted trunkfish;LABI;Lactophrys bicaudalis;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;4;QUAN;scrawled filefish;ALSC;Aluterus scriptus;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;8;10;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;spotfin butterflyfish;CHOU;Chaetodon ocellatus;1;5;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;french grunt;HAFL;Haemulon flavolineatum;3;15;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;french grunt;HAFL;Haemulon flavolineatum;5;20;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;brown chromis;CHMU;Chromis multilineata;7;5;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;red hind;EPGU;Epinephelus guttatus;2;10;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;graysby;CECR;Cephalopholis cruentata;2;20;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;harlequin bass;SETI;Serranus tigrinus;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;10;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;15;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;queen parrotfish;SCVE;Scarus vetula;2;25;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;queen parrotfish;SCVE;Scarus vetula;1;30;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;yellowtail parrotfish;SPRU;Sparisoma rubripinne;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;creole wrasse;CLPA;Clepticus parrae;1;20;;
2018;September;5;TB;St Maarten;Shark Hotel;5;QUAN;spanish hogfish;BORU;Bodianus rufus;1;25;;
2018;September;9;TB;St Maarten;Fish Bowl;1;QUAN;blue tang;ACCO;Acanthurus coeruleus;5;10;;
2018;September;9;TB;St Maarten;Fish Bowl;1;QUAN;blue tang;ACCO;Acanthurus coeruleus;2;15;;
2018;September;9;TB;St Maarten;Fish Bowl;1;QUAN;great barracuda;SPBA;Sphyraena barracuda;1;100;;
2018;September;9;TB;St Maarten;Fish Bowl;1;QUAN;french grunt;HAFL;Haemulon flavolineatum;5;20;;
2018;September;9;TB;St Maarten;Fish Bowl;1;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2018;September;9;TB;St Maarten;Fish Bowl;1;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;25;;
2018;September;9;TB;St Maarten;Fish Bowl;1;QUAN;queen parrotfish;SCVE;Scarus vetula;2;20;;
2018;September;9;TB;St Maarten;Fish Bowl;1;QUAN;queen parrotfish;SCVE;Scarus vetula;2;25;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;blue tang;ACCO;Acanthurus coeruleus;5;10;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;blue tang;ACCO;Acanthurus coeruleus;1;15;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;2;25;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;brown chromis;CHMU;Chromis multilineata;8;5;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;blue chromis;CHCY;Chromis cyanea;10;5;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;coney;CEFU;Cephalopholis fulva;1;15;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;red hind;EPGU;Epinephelus guttatus;2;20;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;graysby;CECR;Cephalopholis cruentata;1;25;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;15;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;3;25;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;queen parrotfish;SCVE;Scarus vetula;1;15;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;queen parrotfish;SCVE;Scarus vetula;2;20;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;20;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;queen triggerfish;BAVE;Balistes vetula;2;15;;
2018;September;9;TB;St Maarten;Fish Bowl;2;QUAN;scrawled filefish;ALSC;Aluterus scriptus;1;25;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;great barracuda;SPBA;Sphyraena barracuda;4;100;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;schoolmaster;LUAP;Lutjanus apodus;50;15;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;1;30;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;bicolor damselfish;STPA;Stegastes partitus;1;10;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;yellowtail damselfish;MICH;Microspathodon chrysurus;2;10;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;brown chromis;CHMU;Chromis multilineata;10;5;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;blue chromis;CHCY;Chromis cyanea;10;5;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;sergeant major;ABSA;Abudefduf saxatilis;3;10;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;coney;CEFU;Cephalopholis fulva;1;15;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;red hind;EPGU;Epinephelus guttatus;3;20;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;rock hind;EPAD;Epinephelus adscensionis;1;15;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;nassau grouper;EPST;Epinephelus striatus;1;30;;
2018;September;9;TB;St Maarten;Fish Bowl;3;QUAN;nassau grouper;EPST;Epinephelus striatus;1;40;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;yellow jack;CABR;Carangoides bartholomaei;2;20;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;yellow jack;CABR;Carangoides bartholomaei;10;25;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;yellow jack;CABR;Carangoides bartholomaei;1;30;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;great barracuda;SPBA;Sphyraena barracuda;6;100;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;3;15;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;5;20;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;queen parrotfish;SCVE;Scarus vetula;1;20;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;queen parrotfish;SCVE;Scarus vetula;2;25;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;queen parrotfish;SCVE;Scarus vetula;1;30;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;spotted goatfish;PSMA;Pseudupeneus maculatus;6;20;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;spotted goatfish;PSMA;Pseudupeneus maculatus;1;25;;
2018;September;9;TB;St Maarten;Fish Bowl;4;QUAN;yellow goatfish;MUMA;Mulloidichthys martinicus;1;20;;
